Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
2700061993,2017-01-14,Software Developer,Software Developer,,Full-time,Mid-Senior level,3,"cloud, agile, python, php, devops, backend, shell, aws, mysql, etl, sql, bash, postgres, js","Franklin, TN",,,,35,Quore,Hospitality,51-200 employees
2755159669,2017-01-14,Data Warehouse Engineer,Data Warehouse Engineer,,Full-time,Mid-Senior level,7,"warehousing, database, etl",Dallas-Fort Worth Metroplex,,,,15,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
2681602252,2017-01-14,System Engineer,System Engineer Mid Level With Security Clearance,,Full-time,Entry level,2,,"Springfield, VA",,,,,ClearanceJobs,Defense & Space,11-50 employees
2686096698,2017-01-14,Software Engineer,"Principal Software Engineer, Full Stack",,Full-time,Associate,3,"cloud, java, sql, nosql, ai, machine_learning, scala","Washington, DC",,,,1,Dataminr,Internet,"501-1,000 employees"
2687726591,2017-01-14,Software Engineer,Software Engineer,,Full-time,Entry level,2,"javascript, asp.net, visual_basic, json, css, devops, c, ci/cd, aws, html, xml, sql","Atlanta, GA",,,,8,Koch Industries,Oil & Energy,"10,001+ employees"
2726221675,2017-01-14,Quality Assurance Analyst,Remote Junior Quality Assurance Analyst,,Full-time,Entry level,1,"agile, jira","Huntington Beach, CA",,,,39,BeSmartee®,Information Technology & Services,51-200 employees
2673909086,2017-01-14,Software Engineer,"Software Engineer, Frontend",Design Systems,Full-time,Entry level,2,"javascript, vue.js, css, html, js",United States,,,,24,Blend,Computer Software,"1,001-5,000 employees"
2676005094,2017-01-15,Systems Analyst,Principal Business Systems Analyst,,Full-time,Mid-Senior level,7,"oracle, cloud",United States,,,,,Stripe,Internet,"1,001-5,000 employees"
2722864972,2017-01-15,Data Scientist,Data Scientist,Remote (3765),Full-time,Mid-Senior level,3,"database, agile, python, r, programming, devops, spark, sas, aws, machine_learning, scala","Madison, WI",,,,20,Flexion Inc.,Information Technology & Services,51-200 employees
2690937433,2017-01-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Las Vegas, NV",,,,,Toptal,Internet,"1,001-5,000 employees"
2555819526,2017-01-15,Business Analyst,Senior Business Analyst,,Full-time,Associate,4,"microsoft, powerbi","San Francisco, CA",,,,7,BPM LLP,Accounting,"501-1,000 employees"
2732749206,2017-01-15,Data Analyst,Sap Mdg Master Data Analyst,,Full-time,Associate,4,"sap, database, warehousing",United States,,,,18,Teleflex,Medical Device,"10,001+ employees"
2695655682,2017-01-15,Machine Learning Engineer,Machine Learning Engineer,,Full-time,Mid-Senior level,4,"codebase, pyspark, python, ml, sql, pytorch, tensorflow, mlops, machine_learning","New York, NY",,,,10,Jobot,Staffing & Recruiting,201-500 employees
2680547927,2017-01-15,Software Engineer,Senior Software Engineer,Ubuntu,Full-time,Associate,4,"cloud, python, linux, server, c, ubuntu","Spokane, WA",,,,,Canonical,Computer Software,"501-1,000 employees"
2689559917,2017-01-15,Software Engineer,Software Engineer,SaaS Management,Full-time,Entry level,2,"graphql, datadog, python, docker, saas, redis, golang, go, postgres","Connecticut, United States",,,,3,SailPoint,Computer Software,"1,001-5,000 employees"
2642449676,2017-01-15,Software Engineer,Principal Software Engineer,Ruby on Rails,Full-time,Mid-Senior level,6,"graphql, scrum, redis, saas, cloud, javascript, ruby, agile, programming, postgresql, server","Utah, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
2676398213,2017-01-16,Software Engineer,"Software Engineer, Backend",,Full-time,Mid-Senior level,5,,"Minneapolis, MN",,,,3,Affirm,Financial Services,"1,001-5,000 employees"
2434244727,2017-01-16,Software Engineer,"Senior Software Engineer, Mtp",,Full-time,Associate,4,"cloud, saas, python, programming, linux","Los Angeles, CA",,,,3,Netskope,Computer Software,"1,001-5,000 employees"
2639283712,2017-01-16,Data Engineer,Data Engineer,,Full-time,Entry level,2,"scala, oracle, warehousing, git, scrum, ci/cd, java, power_bi, pyspark, agile, python, tableau, etl, mongo, cognos, hadoop, sql, nosql, bi, server, azure","Chicago, IL",,,,7,84.51˚,Management Consulting,"1,001-5,000 employees"
2487495027,2017-01-16,Data Engineer,Aws Data Engineer,,Contract,Mid-Senior level,3,"pandas, cloud, aws, python, programming","Seattle, WA",,,,170,WideNet Consulting Group,Staffing & Recruiting,51-200 employees
2657218839,2017-01-16,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"cloud, aws, azure","Gresham, OR",,,,,Toptal,Internet,"1,001-5,000 employees"
2689880895,2017-01-16,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,8,"cloud, aws, azure","Elgin, IL",,,,,Toptal,Internet,"1,001-5,000 employees"
2380396938,2017-01-16,Business Analyst,"Senior Business Analyst, Operations",,Full-time,Associate,3,"python, r, sql","Richmond, VA",,,,,Mission Lane,Financial Services,201-500 employees
2694762230,2017-01-16,Data Analyst,Data Analyst,,Full-time,Entry level,1,"python, saas, sql, go","New York, NY",,,,97,RippleMatch,Internet,51-200 employees
2742201499,2017-01-17,Software Development Engineer,"Senior Software Development Engineer, Developer Enablement",,Full-time,Mid-Senior level,5,"cloud, agile, python, docker, gcp, redis, codebase, aws, mysql, sql, coding",United States,,,,,Recharge Payments,Internet,201-500 employees
2744996631,2017-01-17,Software Development Engineer,Software Development Engineer,,Full-time,Mid-Senior level,6,"cloud, agile, programming, devops, c, java, aws, c++",United States,,,,15,Amazon Web Services (AWS),Information Technology & Services,"10,001+ employees"
2662803166,2017-01-17,Business Intelligence Analyst,Business Intelligence Analyst,- Pharma Analytics - (FULLY REMOTE),Full-time,Associate,2,"database, server, microsoft, etl, sql, go, excel, ssis, vba, ssrs","Alexandria, VA",,,,33,PRECISIONxtract,Pharmaceuticals,"501-1,000 employees"
2657222492,2017-01-17,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,2,"cloud, aws, azure","Miami-Dade County, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
2679919688,2017-01-17,Data Engineer,Data Engineer,,Contract,Mid-Senior level,7,"warehousing, gcp, aws, etl, sql, go, azure","Boston, MA",,,,18,Onward Select,Staffing & Recruiting,51-200 employees
2675974313,2017-01-17,Software Engineer,Full Stack Software Engineer,,Full-time,Mid-Senior level,6,"github, c++, json, css, javascript, html, mysql, agile, python, jira, nosql, c","New York, NY",,,,6,"Staffing Opportunities Solutions, Inc.",Staffing & Recruiting,11-50 employees
2719325309,2017-01-17,Data Analyst,Data Analyst,,Full-time,Entry level,2,"excel, slack, tableau, twilio, bi","Newark, NJ",,,,,Gong,Computer Software,"501-1,000 employees"
2752465710,2017-01-17,User Experience Researcher,User Experience Researcher,,Full-time,Entry level,2,,United States,,,,27,Medasource,Hospital & Health Care,"501-1,000 employees"
2677267183,2017-01-18,Developer,Sap Technical Developer And Integration Lead,,Full-time,Mid-Senior level,4,"sap, cloud, programming",Greater Chicago Area,,,,3,Clarkston Consulting,Management Consulting,201-500 employees
2690054893,2017-01-18,Software Engineer,Senior Software Engineer,,Full-time,Associate,3,"database, agile, server, scrum, programming, c, oracle, microsoft, mysql, sql, js",United States,,,,,Ivanti,Computer Software,"1,001-5,000 employees"
2424299768,2017-01-18,Software Engineer,"Senior Software Engineer, Data Security",,Full-time,Associate,2,"ci/cd, c++, cloud, python, programming, docker, c","San Diego, CA",,,,2,Netskope,Computer Software,"1,001-5,000 employees"
2673994709,2017-01-18,Software Engineer,"Software Engineer, Access Requests",,Full-time,Entry level,3,"backend, cloud, saas, java, aws, agile, docker",United States,,,,5,SailPoint,Computer Software,"1,001-5,000 employees"
2707290803,2017-01-18,Software Developer,Software Developer,,Full-time,Mid-Senior level,8,"cloud, javascript, agile, jira, linux, server, scrum, oracle, java, xml, apache, coding",United States,,,,1,Mythics Inc.,Information Technology & Services,201-500 employees
2749224825,2017-01-18,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,7,excel,"Virginia, United States",,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
2739250752,2017-01-18,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,4,excel,"Burbank, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2734849202,2017-01-18,Software Engineer,Senior Mobile And Front-End Software Engineer,,Full-time,Associate,4,"graphql, python, frontend, css, ios, mongodb, backend, html, ai, coding, postgres",Greater Minneapolis-St. Paul Area,,,,,HireVue,Computer Software,201-500 employees
2712137853,2017-01-18,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,3,"database, cloud, agile, server, spark, github, oracle, ci/cd, aws, redshift, etl, sql, airflow","Charlotte, NC",81000,143000,yr,12,Red Ventures,Internet,"1,001-5,000 employees"
2515347764,2017-01-19,Database Engineer,Senior Database Engineer,,Full-time,Mid-Senior level,4,"linux/unix, bash, perl, database, javascript, ruby, python, programming, postgresql, sql, postgres",Atlanta Metropolitan Area,,,,3,OneLogin,Information Technology & Services,201-500 employees
2650077842,2017-01-19,Software Engineer,Software Engineer,PHP Developer,Full-time,Mid-Senior level,5,"cloud, agile/scrum, javascript, docker, git, scrum, frontend, json, css, php, mongodb, mssql, aws, html, mysql, postgresql, xml, coding","Aliso Viejo, CA",,,,27,Ambry Genetics,Biotechnology,"501-1,000 employees"
2739163166,2017-01-19,Senior Analyst,"Senior Analyst, Digital Solutions",,Full-time,Associate,4,"r, cloud, saas, css, javascript, html",United States,,,,,Medallia,Computer Software,"1,001-5,000 employees"
2679588670,2017-01-19,Operations Manager,Operations Manager,,Full-time,Associate,3,,"Pontiac, MI",,,,1,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
2656608679,2017-01-19,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,4,,"Chula Vista, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2721740815,2017-01-19,Software Engineer,"Software Engineer, Items Server Foundation",,Full-time,Associate,4,"database, backend, golang, mysql, terminal","Chicago, IL",,,,3,Square,Internet,"1,001-5,000 employees"
2688402385,2017-01-19,Software Engineer,Senior Platform Software Engineer,,Full-time,Associate,3,"python, frontend, css, mongodb, backend, html, ai, coding, postgres","Austin, Texas Metropolitan Area",,,,,HireVue,Computer Software,201-500 employees
2738456878,2017-01-19,Data Scientist,Data Scientist Advisor,,Full-time,Entry level,1,"python, hadoop, r, programming, spark, tableau, sql, machine_learning","Philadelphia, PA",,,,,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
2680941739,2017-01-20,Product Manager,Product Manager,,Full-time,Mid-Senior level,8,,New York City Metropolitan Area,132000,146000,yr,72,Prestige Staffing,Staffing & Recruiting,51-200 employees
2727641397,2017-01-20,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,9,"database, cloud, java, javascript, mysql, agile, postgresql, sql, nosql, mongodb","Colorado, United States",,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
2698190092,2017-01-20,Software Development Engineer,"Principal Software Development Engineer In Test, Data Engineering",,Full-time,Mid-Senior level,8,"cloud, python, programming, no-sql, sql, docker, mongodb, postgres, go","Colorado Springs, CO",,,,,Netskope,Computer Software,"1,001-5,000 employees"
2741246898,2017-01-20,Data Analyst,Clinical Data Analyst,,Full-time,Mid-Senior level,7,"scrum, ai/ml, data_lakes, agile, coding, sql",United States,,,,28,Anju Software,Computer Software,201-500 employees
2732462455,2017-01-20,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,5,"database, ruby, node.js, saas, slack, looker, warehousing, redis, aws, redshift, etl, postgres","Pittsburgh, PA",,,,,Aha!,Computer Software,51-200 employees
2706547648,2017-01-20,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,5,"node.js, git, ci/cd, json, gitlab, mysql, linux, docker",United States,,,,11,Confidential,2 school alumni,
2716930658,2017-01-20,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,3,"excel, tableau, sql",United States,67000,83000,yr,21,,Consumer Electronics,"5,001-10,000 employees"
2716150102,2017-01-20,Data Scientist,Ecomm Data Scientist,,Full-time,Mid-Senior level,5,"scala, java, aws, python, redshift, sql",San Francisco Bay Area,,,,13,Intelletec,Staffing & Recruiting,11-50 employees
2689881677,2017-01-21,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Lakewood, NJ",,,,,Toptal,Internet,"1,001-5,000 employees"
2692444616,2017-01-21,Data Analyst,Senior Data Analyst,,Contract,Mid-Senior level,11,"excel, database, macros, vba","Des Moines, IA",,,,24,Aureon Consulting,Staffing & Recruiting,"501-1,000 employees"
2739245745,2017-01-21,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,5,excel,"Springfield, IL",,,,,Toptal,Internet,"1,001-5,000 employees"
2542314761,2017-01-21,Software Engineer,Senior Software Engineer,,Full-time,Associate,4,"cloud, slack, github, java, aws, go, azure",United States,,,,5,Bullhorn,Computer Software,"501-1,000 employees"
2739253077,2017-01-21,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,5,excel,"Tempe, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
2436011172,2017-01-21,Data Engineer,Data Engineer,,Full-time,Entry level,2,"database, cloud, aws, programming, hadoop, docker, ai, machine_learning, spark","Santa Clara, CA",,,,93,Tiger Analytics,Management Consulting,"501-1,000 employees"
2749917126,2017-01-21,Machine Learning Engineer,Senior Machine Learning Engineer,,Full-time,Mid-Senior level,6,"cloud, aws, python, ml, pytorch, tensorflow, ai, machine_learning",United States,,,,11,Lawrence Harvey,Staffing & Recruiting,51-200 employees
2686182047,2017-01-21,Business Analyst,Lead Salesforce Business Analyst,,Full-time,Mid-Senior level,8,"database, backend, frontend, cloud, agile","St Louis, MO",,,,8,"TechnoSmarts, Inc.",Staffing & Recruiting,11-50 employees
2737061649,2017-01-21,Software Engineer,"Senior Staff Software Engineer, Data Science",,Full-time,Mid-Senior level,4,"agile, python, docker, programming, devops, backend, java, aws, mysql, etl, postgresql, ml, nosql, machine_learning, splunk, coding","Richmond, VA",,,,,Mandiant,Computer & Network Security,"1,001-5,000 employees"
2737089643,2017-01-22,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,0,"back-end, database, cloud, gcp, aws, mysql, coding, php, sql, nosql, mongodb, server","Tamarac, FL",,,,7,CITY Furniture,Retail,"1,001-5,000 employees"
2679756197,2017-01-22,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,9,"github, saas, aws, agile, python, redshift, sql, server, devops, c","Denver, CO",,,,2,Jobot,Staffing & Recruiting,201-500 employees
2681786037,2017-01-22,Software Engineer,Software Engineer,Customer Experience Services,Full-time,Mid-Senior level,4,"git, agile/scrum, java, coding, postgresql, jira, sql, nosql, devops, bitbucket",United States,57000,106000,yr,10,O'Reilly Auto Parts,Retail,"10,001+ employees"
2718261033,2017-01-22,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,4,"python, programming, tableau, sql, devops",United States,,,,46,"Cloudely, Inc",Information Services,51-200 employees
2721754730,2017-01-22,Data Scientist,Senior Data Scientist,CI Poly - Remote,Full-time,Associate,4,"github, git, aws, python, docker, machine_learning","Arlington, VA",,,,,Stanley Reid & Company,Information Technology & Services,11-50 employees
2743450441,2017-01-22,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,10,excel,"Houston, TX",,,,,Toptal,Internet,"1,001-5,000 employees"
2559052616,2017-01-22,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,3,"data_lake, ibm, etl, sql","Indianapolis, IN",,,,1,Perficient,Information Technology & Services,"1,001-5,000 employees"
2737033008,2017-01-22,Software Engineer,Software Engineer,,Full-time,Associate,3,"cloud, javascript, ruby, vue.js, agile, linux, back-end, scrum, gcp, aws","Free Home, GA",,,,1,WP Engine,Information Technology & Services,"501-1,000 employees"
2677282702,2017-01-22,Business Intelligence Analyst,Business Intelligence Analyst,,Full-time,Entry level,4,"mssql, json, tableau, etl, xml, sql, bi","Charlotte, NC",,,,4,Skybox Security,Computer & Network Security,201-500 employees
2690026843,2017-01-23,Software Engineer,Full Stack Software Engineer,,Full-time,Mid-Senior level,4,"github, c++, json, css, javascript, html, mysql, agile, python, jira, nosql, c","New York, NY",,,,10,"Staffing Opportunities Solutions, Inc.",Staffing & Recruiting,11-50 employees
2689566169,2017-01-23,Software Engineer,Software Engineer,SaaS Management,Full-time,Entry level,1,"graphql, datadog, python, docker, saas, redis, golang, go, postgres","Kentucky, United States",,,,,SailPoint,Computer Software,"1,001-5,000 employees"
2732491777,2017-01-23,Business Analyst,Aem Lead Business Analyst,Remote option,Full-time,Associate,4,agile,"Charlotte, NC",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2699753088,2017-01-23,Data Scientist,Data Scientist,,Full-time,Entry level,1,"r, java, sas, aws, python, programming, sql, machine_learning",United States,,,,35,Tenerity,Marketing & Advertising,"1,001-5,000 employees"
2684620953,2017-01-23,Data Engineer,Data Engineer,Experian Health(Can be remote from anywhere in the U.S.),Full-time,Mid-Senior level,4,"data_lake, bash, excel, alteryx, microsoft, word, agile, python, programming, etl, hadoop, sql",United States,,,,24,Experian,Information Services,"10,001+ employees"
2680884552,2017-01-23,Business Analyst,Jr Business Analyst With Security Clearance,,Full-time,Entry level,2,database,"Washington, DC",,,,4,ClearanceJobs,Defense & Space,11-50 employees
2685275354,2017-01-23,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,5,"python, sql, machine_learning","New York, United States",136000,153000,yr,7,Harnham,Staffing & Recruiting,51-200 employees
1959960383,2017-01-23,Data Engineer,Data Engineer,,Contract,Mid-Senior level,0,"perl, warehousing, java, shell, python, programming, etl, hadoop, sql, spark",United States,,,,,Flexton Inc.,Information Technology & Services,51-200 employees
2718995261,2017-01-23,Devops Engineer,"Senior Devops Engineer, Data",Analytics,Full-time,Mid-Senior level,5,"cloud, agile, linux, git, devops, ci/cd, aws, sql, nosql, machine_learning","Burlington, MA",,,,,MilliporeSigma,Biotechnology,"10,001+ employees"
